"country_code"	"age"	"name"	"1950-1955"	"1955-1960"	"1960-1965"	"1965-1970"	"1970-1975"	"1975-1980"	"1980-1985"	"1985-1990"	"1990-1995"	"1995-2000"	"2000-2005"	"2005-2010"	"2010-2015"	"2015-2020"	"2020-2025"	"2025-2030"	"2030-2035"	"2035-2040"	"2040-2045"	"2045-2050"	"2050-2055"	"2055-2060"	"2060-2065"	"2065-2070"	"2070-2075"	"2075-2080"	"2080-2085"	"2085-2090"	"2090-2095"	"2095-2100"
913	"35"	"Southern Africa"	69719.1959590093	73092.085544123	75371.0370413525	77540.3916062206	82495.597344427	84255.6919002526	85899.9661551225	88544.0004734706	89205.7596955605	84226.2482407287	76452.7051992724	76210.4214088636	85018.1357623272	89713.228324534	91202.884708993	92278.6295099273	93111.0878883943	93850.8926308599	94512.0070664744	95081.2670450189	95568.5819797745	95972.5417900803	96333.4046617028	96616.9239285154	96868.9739654248	97101.2595663804	97313.237189208	97509.8051826861	97694.8300323118	97868.5577984246
913	"40"	"Southern Africa"	66843.0598307451	70390.5024487203	72811.7398752209	75129.5037268477	80349.6219964867	82110.5033132114	83751.1514017299	86770.7080494295	87489.5632493623	81214.639865592	70924.337238632	69379.3109841521	80330.7230078347	86525.8470716144	88328.0812356004	89744.5623134889	90837.5129507446	91812.1310897407	92712.1983954898	93527.4556772909	94211.4864338427	94750.91774678	95231.8456528552	95617.2805199005	95959.2522439008	96275.3263849283	96564.1171797987	96831.8695820486	97082.0422660218	97316.3259449212
913	"45"	"Southern Africa"	63767.5306572298	67458.2668677153	69993.764009969	72432.5635634414	77665.4570571791	79413.1076767202	81038.6668047592	84446.8324200457	85281.2931955272	77944.6376756113	65850.1641483471	63633.9518869086	76063.7250789333	83055.591469636	84807.2077000853	86539.4396195686	87995.5996621511	89273.9078756995	90427.4094950684	91492.4975037939	92417.9491298347	93149.4737873271	93788.9242951519	94306.3653665866	94763.4484599904	95185.6468957682	95572.3436514315	95929.9779688537	96263.5026468901	96574.9258019778
913	"50"	"Southern Africa"	60283.510540772	64080.5117731409	66699.5062465364	69230.6224692743	74146.3781320129	75857.6750314519	77450.2616074795	81268.463120519	82306.8055102816	74240.832107318	60988.393198176	58584.5925098933	72021.1565341418	79439.7414963985	80864.2221316192	82609.1942755902	84410.5803375391	86081.0042255746	87547.3036296409	88873.3777045389	90052.8638438909	91031.441789721	91888.8002160849	92575.5581235279	93177.9424152641	93733.9696920026	94243.2239558299	94713.8652708847	95153.2866664674	95562.3809501483
913	"55"	"Southern Africa"	56027.7167386102	59888.0292647639	62570.6887189696	65171.6940795575	69393.9485864539	71045.6971400459	72578.0655000114	76837.958384409	78185.4650902795	69794.2814523872	56008.5158221688	53726.0786021183	67739.3030102181	75443.2648201006	76652.772112292	78159.0792101131	79998.8630340793	82013.9073150874	83860.9946500106	85509.9472832573	86972.5866880519	88221.8575107104	89351.9584068022	90262.9663227798	91047.068861015	91770.316242552	92432.9560490257	93045.8424484763	93618.298538947	94151.4177664665
913	"60"	"Southern Africa"	50597.1718031546	54470.5793359599	57180.2323686234	59829.4773555996	63024.4746586869	64583.6025802702	66032.6942075153	70730.2333367013	72511.0135721395	64373.4998903353	50859.5048037832	48828.6197973422	62884.5558798966	70649.4730528103	71844.9034671485	73223.0480033718	74866.255112285	76936.3014712332	79104.2177862058	81135.2329889663	82959.9159493388	84526.0516047226	85959.366766179	87145.0528751247	88165.9054672982	89098.8145376436	89954.1191158105	90745.840418125	91487.0938465287	92179.1410838996
913	"65"	"Southern Africa"	43586.2727268065	47368.3714852385	50038.9790066664	52669.8638896074	54730.4052707982	56147.101989403	57476.181622899	62517.069816289	64781.1663975544	57477.8729056017	45030.328299045	43319.3033353323	56882.6868984881	64508.2293517918	65796.6935453954	67225.9365068711	68780.3055154464	70703.4419038678	72927.7775266458	75278.5365843396	77533.7086254063	79506.4154203648	81295.1103668648	82784.7717614419	84095.7426454476	85301.4992559183	86400.8286168814	87421.0392240536	88380.9794491192	89281.1886081772
913	"70"	"Southern Africa"	34852.6215113052	38342.0502477675	40833.2506179607	43309.2587714627	44467.7673291533	45681.5230244181	46827.3998472515	51960.7254705075	54622.0234901719	48678.1100551819	38053.4250748489	36756.2522655684	49209.9571260489	56443.9312781231	57911.6384389643	59470.4488420886	61096.8311981244	62986.1912196308	65104.3626651495	67510.7046471164	70088.2448617175	72489.0337399336	74693.3759672816	76527.1904022607	78151.3533059495	79676.9796779703	81081.2132735992	82385.3489904391	83618.4780495285	84782.5724920904
913	"75"	"Southern Africa"	24602.4448050887	27505.5262515127	29604.9328724874	31715.3587205454	32633.2849153787	33586.8051070781	34488.9399189933	39290.6823133425	42110.6633388544	37849.3455646016	29643.7561326709	28807.6384836624	39487.0785641265	45996.544864904	47650.4776339385	49344.0937351605	51066.3338684334	52980.1162261497	55018.8076382894	57374.2780940578	60109.6770929353	62840.3341286036	65430.3699434735	67620.2052561587	69569.6173547639	71430.4421339458	73171.2388527182	74801.8438799348	76351.4410314739	77827.4845886827
913	"80"	"Southern Africa"	14305.2187125378	16319.6917282289	17801.8727764518	19312.3897590537	20533.9279334573	21188.0229376333	21802.9207283049	25694.0698124166	28244.7063980294	25732.2619075586	20308.0938859243	19889.3612599281	28050.670013952	33356.5960362203	35085.4951020245	36813.7806467027	38555.7580271707	40434.7911310441	42350.8542733509	44559.7180894479	47294.3954504626	50170.6568799242	52984.5450962326	55431.0006368069	57636.4740242233	59778.9289962316	61819.2712363917	63758.9991725067	65620.6156435706	67412.7793894422
913	"85"	"Southern Africa"	6270.70658794416	7322.09689843481	8111.69013652979	8928.25974351912	10379.1290573968	10745.905737088	11084.1175242026	13614.5376692857	15445.7129361217	14366.671021541	11543.8554617592	11413.3116111769	16614.527162549	20284.626111899	21838.6407460871	23381.0148423616	24953.9211813616	26639.6464046307	28318.6292579281	30210.2769908371	32648.4675206949	35302.9154438607	37979.0197943263	40400.8581084047	42628.8682402549	44836.3154808096	46981.2468739294	49064.6539561108	51094.4418241589	53073.3780151698
913	"90"	"Southern Africa"	1862.61355827751	2226.85791264562	2506.13887888396	2798.68709189407	3886.81835664664	4041.22261661488	4178.55441533147	5380.55580592493	6332.37239251351	6071.27916239408	5049.2181497801	5045.8602362038	7573.52692834125	9541.68206202356	10630.3332343721	11724.1661206786	12877.2406477401	14138.4847064298	15400.6034462095	16773.0995906271	18570.8712859036	20562.7929686325	22630.3966314275	24602.555833143	26467.852520926	28358.0532426729	30237.0999052085	32114.7264249806	33981.6668395958	35829.1786214598
913	"95"	"Southern Africa"	336.592959107302	410.429695534448	467.988808673481	528.705210285066	985.956830714144	1030.23397841255	1067.49040275507	1443.44056257791	1766.08387868927	1765.13423049658	1554.713506416	1570.75317167855	2411.04168039251	3142.97542442699	3671.80230108235	4220.73491956879	4831.31489154742	5531.29378790333	6256.33078304005	7018.53134487185	8014.12779895567	9118.4938804526	10295.9076186537	11494.1809772848	12666.6303715048	13885.038677386	15127.0060944041	16412.0395262839	17722.3771145214	19040.764318483
913	"100+"	"Southern Africa"	34.1635807682018	42.1423602507373	48.4123340026246	55.0083413031127	155.900432748675	163.782640281575	169.933612333298	240.232650685466	304.779629719847	321.053846402877	307.764179372396	313.934382040242	484.523015121506	652.402306752638	810.071732041689	982.38179983909	1188.31078537639	1441.74804721226	1720.91382953768	2008.64456802541	2379.24406872977	2783.60941184526	3223.7098358093	3706.86943107067	4197.51151837063	4720.91167628168	5268.06244671454	5857.05278146942	6474.78728017696	7106.38110174818
72	"0"	"Botswana"	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05	1e+05
72	"1"	"Botswana"	87865.406	88877.138	89775.191	90589.261	91885.247	93378.48	94409.628	94822.399	94477.513	93279.746	94096.124	95841.794	96908.384	97571.595	97903.988	98170.323	98337.098	98449.151	98554.518	98654.266	98765.491	98875.693	98973.954	99037.175	99091.964	99144.388	99193.467	99240.573	99285.499	99328.983
72	"5"	"Botswana"	81341.708	83103.504	84652.858	86012.896	88147.873	90580.029	92251.306	92990.423	92754.019	91044.54	91792.866	94409.917	96035.407	96990.366	97440.679	97800.494	98015.736	98146.975	98272.132	98391.983	98524.175	98655.075	98771.811	98847.031	98912.253	98973.915	99032.776	99088.685	99142.731	99194.579
72	"10"	"Botswana"	79574.257	81482.03	83169.092	84659.084	87003.364	89681.29	91527.596	92355.324	92230.753	90403.292	90861.806	93470.515	95499.052	96660.43	97208.804	97618.959	97857.044	97998.961	98134.025	98263.373	98405.427	98546.009	98672.319	98753.922	98824.592	98891.374	98955.148	99015.728	99074.287	99130.464
